dataset_name,classifier_name,train_time_0,train_time_1,train_time_2,train_time_3,train_time_4,train_time,train_time_std
GunPoint,UltraFastWWSearch,0.116200196,0.577853366,0.359428595,0.48652593,0.413165276,0.3906346725999999,0.1555902964324045
ShapeletSim,UltraFastWWSearch,0.547892622,0.590737605,0.768694122,0.559837889,0.563333379,0.6060991234,0.0824986270489559
Trace,UltraFastWWSearch,0.448283758,0.55786676,0.591385878,0.676896594,0.602726454,0.5754318888000001,0.0745248822580326
ACSF1,UltraFastWWSearch,8.057391592,8.331940358,8.823825746,7.777432391,8.168080785,8.2317341744,0.3468287499074624
Fungi,UltraFastWWSearch,0.046402444,0.144147039,0.191043005,0.289676798,0.246749575,0.1836037722,0.0844692365929
Plane,UltraFastWWSearch,0.08679231,0.296330703,0.177127769,0.25492751,0.424941206,0.2480238996,0.1137566061502432
ArrowHead,UltraFastWWSearch,0.092095897,0.094418542,0.096232294,0.093076521,0.087998834,0.0927644175999999,0.0027574411917521
Ham,UltraFastWWSearch,2.911692202,3.358793634,3.026227475,2.864431513,3.199522649,3.0721334946,0.1840602707521727
Worms,UltraFastWWSearch,50.188751457,55.374377834,50.159664727,51.065324396,47.968718496,50.951367382,2.4364145041308443
WormsTwoClass,UltraFastWWSearch,54.593124731,54.886743663,50.209938251,51.03461701,47.965585351,51.73800180119999,2.650553018077636
InsectEPGSmallTrain,UltraFastWWSearch,0.631796254,0.650499057,0.592331513,0.562865801,0.686577018,0.6248139286,0.0433954738135335
ToeSegmentation1,UltraFastWWSearch,0.423371729,0.520372005,0.631339166,0.546422433,0.491501631,0.5226013928000001,0.0681322784127247
SmoothSubspace,UltraFastWWSearch,0.130207118,0.62133026,0.543886512,0.832464781,0.545579513,0.5346936367999999,0.2280289077918425
GesturePebbleZ1,UltraFastWWSearch,3.191446381,3.860648566,3.405812954,3.232380225,4.088573971,3.5557724194,0.356827906159586
GesturePebbleZ2,UltraFastWWSearch,4.087351255,4.916802455,4.230508372,4.056858039,4.100094924,4.278323008999999,0.3247227853174499
InsectEPGRegularTrain,UltraFastWWSearch,3.709944557,4.765852562,3.962448065,3.696451881,4.075689957,4.0420774044,0.39015134112086
PigAirwayPressure,UltraFastWWSearch,25.326334351,26.152723619,31.197685734,30.606338875,27.556327831,28.167882082,2.350958844449146
PigArtPressure,UltraFastWWSearch,15.567298347,18.274171509,16.575592016,16.279560048,15.960092715,16.531342927,0.933650129674752
PigCVP,UltraFastWWSearch,70.617286405,72.1431156,69.056885369,68.786255419,70.640809065,70.24887037159999,1.2196378187280752
DiatomSizeReduction,UltraFastWWSearch,0.01149582,0.01169487,0.011717255,0.010905885,0.01039414,0.0112415939999999,0.0005152130031297
GestureMidAirD1,UltraFastWWSearch,2.853056835,4.298270159,2.865542577,3.207210455,3.578625366,3.3605410784,0.5390678322550272
GestureMidAirD2,UltraFastWWSearch,2.665085457,3.496026318,2.838754337,2.895994692,3.493443087,3.0778607782000003,0.3487697531003978
GestureMidAirD3,UltraFastWWSearch,3.636654639,4.638938349,4.015208177,3.967137246,4.654184618,4.1824246058,0.4007835188359355
Fish,UltraFastWWSearch,1.80864998,1.828109635,2.112411571,1.899151715,1.834480039,1.8965605880000005,0.1121304270310924
PowerCons,UltraFastWWSearch,2.506169697,2.873975841,2.686390123,2.541657822,2.62696003,2.6470307025999995,0.1299240998281848
Chinatown,UltraFastWWSearch,0.025046927,0.033677115,0.056118264,0.025446227,0.072831924,0.0426240913999999,0.0188610178142102
OSULeaf,UltraFastWWSearch,6.434491882,6.767652282,6.523512551,6.224860119,6.570696768,6.504242720399999,0.1772522955442972
GunPointAgeSpan,UltraFastWWSearch,0.435787738,0.649838158,0.527827303,0.50218591,0.430176313,0.5091630844,0.0797613463608004
GunPointMaleVersusFemale,UltraFastWWSearch,0.46879852,0.52576602,0.465362283,0.583789284,0.637668138,0.5362768489999999,0.0666787868014687
GunPointOldVersusYoung,UltraFastWWSearch,0.475967585,1.634871313,0.538016788,0.948301596,0.837351087,0.8869016738,0.4138287764621822
Earthquakes,UltraFastWWSearch,34.202354007,35.332955251,34.061546723,33.117201667,33.604888341,34.0637891978,0.7398115510689108
Haptics,UltraFastWWSearch,17.924396453,20.725479807,18.688885624,18.558288372,18.296407663,18.8386915838,0.9788815069198492
Computers,UltraFastWWSearch,47.330372973,53.122050524,50.67246678,50.456810269,49.430532087,50.20244652660001,1.87906177934838
DistalPhalanxOutlineAgeGroup,UltraFastWWSearch,0.43151556,1.870134087,0.574358066,1.032227933,0.656254564,0.912898042,0.5182170882670334
DistalPhalanxTW,UltraFastWWSearch,0.437979243,1.972379493,0.902219632,1.010447084,0.838746941,1.0323544785999998,0.5082967320858116
MiddlePhalanxTW,UltraFastWWSearch,0.41737678,2.068260726,0.531607341,1.082982678,0.588544618,0.9377544286,0.609398322713898
MiddlePhalanxOutlineAgeGroup,UltraFastWWSearch,0.435292137,0.912232944,0.41707509,0.728134915,1.025282811,0.7036035794,0.2456400340348049
SyntheticControl,UltraFastWWSearch,0.717269305,1.083527204,1.060301253,1.339342463,1.208728943,1.0818338335999995,0.2077435332562974
ProximalPhalanxOutlineAgeGroup,UltraFastWWSearch,0.377854581,1.892314131,0.496467376,0.385358619,0.695753176,0.7695495766,0.5730004717489809
ProximalPhalanxTW,UltraFastWWSearch,0.301431151,0.321851557,0.284423227,0.268331645,0.290029721,0.2932134602,0.0178559802478694
SonyAIBORobotSurface1,UltraFastWWSearch,0.008540536,0.057584544,0.044164673,0.168367418,0.179535256,0.0916384854,0.0691836315366494
InlineSkate,UltraFastWWSearch,34.067141799,36.731992646,32.678965016,35.670692519,30.685557902,33.9668699764,2.1440465102064112
EOGHorizontalSignal,UltraFastWWSearch,110.249276806,128.63161171,115.099877225,109.513755154,111.950152206,115.08893462019998,7.039333652864734
EOGVerticalSignal,UltraFastWWSearch,114.132941672,138.568737917,120.428015987,130.136648037,127.638064591,126.1808816408,8.360368099239729
LargeKitchenAppliances,UltraFastWWSearch,100.194160132,108.615100587,107.050206781,108.646014307,113.737530686,107.6486024986,4.357310725058152
RefrigerationDevices,UltraFastWWSearch,56.932490295,58.220585346,53.317763913,56.594571333,54.571047538,55.927291685,1.7529355703433456
ScreenType,UltraFastWWSearch,94.512588117,101.840905043,94.974145347,93.082961889,97.099962948,96.3021126688,3.0542957651434546
SmallKitchenAppliances,UltraFastWWSearch,87.717684296,96.763010503,92.296332577,88.917787238,94.731606132,92.0852841492,3.40698254990238
CricketX,UltraFastWWSearch,14.627549281,15.618860535,15.097511175,14.247517853,14.65135004,14.848557776799998,0.4699635667659613
CricketY,UltraFastWWSearch,13.916003584,14.741110788,14.717968795,14.24000444,14.824807579,14.4879790372,0.3518726356075272
CricketZ,UltraFastWWSearch,12.824119278,13.973623899,12.960580498,13.362857018,12.635892957,13.15141473,0.4754026659963789
Adiac,UltraFastWWSearch,0.881509213,0.923910291,0.976750896,0.92736581,0.961630124,0.9342332668,0.0331417809376576
DistalPhalanxOutlineCorrect,UltraFastWWSearch,1.078243071,1.118554595,1.149779111,1.103133392,1.126600907,1.1152622152,0.0238677488744462
ECGFiveDays,UltraFastWWSearch,0.03512562,0.10403613,0.073330771,0.152793319,0.088122356,0.0906816392,0.038549389150147
MiddlePhalanxOutlineCorrect,UltraFastWWSearch,0.785440211,0.842335342,0.94166561,0.795866159,0.813748262,0.8358111168000001,0.0563335363913385
ProximalPhalanxOutlineCorrect,UltraFastWWSearch,0.53644294,0.786576989,0.632512533,0.826217185,1.183714416,0.7930928126,0.2215310814982301
SemgHandGenderCh2,UltraFastWWSearch,350.742436387,355.008925025,346.319132208,352.026577388,338.760513975,348.5715169966,5.646584329622752
SemgHandMovementCh2,UltraFastWWSearch,792.770155998,782.233141432,764.617455146,771.102966767,763.445552131,774.8338542948001,11.175402707854907
SemgHandSubjectCh2,UltraFastWWSearch,787.970146401,807.805660418,775.188446134,781.703896602,778.457713559,786.2251726228,11.587468021254963
FiftyWords,UltraFastWWSearch,12.874603647,13.634977627,13.521944335,13.386129824,13.496593947,13.382849876,0.2661497219191017
WordSynonyms,UltraFastWWSearch,7.899486348,8.164804501,8.208236037,7.882133962,7.863194313,8.0035710322,0.1504461381679132
CBF,UltraFastWWSearch,0.065488933,0.079841053,0.078757495,0.086786646,0.111866414,0.0845481081999999,0.015298631392752
SonyAIBORobotSurface2,UltraFastWWSearch,0.012041196,0.101984417,0.048503928,0.166818916,0.223277547,0.1105252008,0.0768124422391583
Strawberry,UltraFastWWSearch,2.714631878,2.988182326,2.888384382,2.816442778,2.888455108,2.8592192944,0.0906334926918064
AllGestureWiimoteX,UltraFastWWSearch,8.849460185,9.27787895,8.786931927,8.226797472,8.743259381,8.776865583,0.3346909036665667
AllGestureWiimoteY,UltraFastWWSearch,6.697435163,7.94156319,7.994169279,7.051933567,8.112693236,7.559558887,0.5730116699295565
AllGestureWiimoteZ,UltraFastWWSearch,6.143398542,6.166628777,6.27066257,6.332443248,5.924304056,6.1674874386,0.1396958815471256
EthanolLevel,UltraFastWWSearch,392.7070783,448.5618832,395.701969357,405.111196223,398.338827718,408.0841909596,20.649597463800813
Symbols,UltraFastWWSearch,0.184859166,0.217715028,0.232942901,0.196604013,0.312734854,0.2289711923999999,0.0450606965908618
PLAID,UltraFastWWSearch,424.717427019,411.318434678,396.026053684,376.337049684,377.367530761,397.1532991652,18.90235839581773
ItalyPowerDemand,UltraFastWWSearch,0.015915176,0.235266511,0.157751585,0.303929932,0.249960211,0.192564683,0.099936891636145
SwedishLeaf,UltraFastWWSearch,3.058284088,3.187671286,3.303700132,3.158411199,3.098840866,3.1613815142,0.0842555349072408
MedicalImages,UltraFastWWSearch,1.487485602,1.348050606,1.564875687,1.315902404,1.657943388,1.4748515374,0.1289417667539664
TwoLeadECG,UltraFastWWSearch,0.006162339,0.021546518,0.046678418,0.1582013,0.138512639,0.0742202427999999,0.0622113845607659
ShapesAll,UltraFastWWSearch,44.124560393,47.140623724,43.618855622,42.414610246,41.889141197,43.8375582364,1.8363851790743864
MoteStrain,UltraFastWWSearch,0.019590195,0.109424867,0.049145291,0.027877704,0.055396042,0.0522868197999999,0.031461618239275
HandOutlines,UltraFastWWSearch,632.863179467,696.125164759,622.216030253,673.904559316,635.500133773,652.1218135135999,28.115170391402344
CinCECGTorso,UltraFastWWSearch,9.861090158,10.832269903,9.000426203,9.127778103,10.016882668,9.767689407,0.6636764144186699
Phoneme,UltraFastWWSearch,173.076138557,181.887912929,164.149317876,179.973656924,179.513805991,175.7201664554,6.502313419546375
InsectWingbeatSound,UltraFastWWSearch,2.656692356,3.079773691,2.962151539,2.878077205,2.790347017,2.8734083616,0.144463706765465
FaceAll,UltraFastWWSearch,4.626718791,4.702938242,4.733226702,4.926841749,4.513356152,4.7006163272000006,0.1362159963982849
FacesUCR,UltraFastWWSearch,1.320867401,1.344413401,1.316546765,1.635375417,1.402338857,1.4039083682000002,0.1197054394043172
Mallat,UltraFastWWSearch,1.29839197,1.360429477,1.398637372,1.337132316,1.480351004,1.3749884278000002,0.0619235183460915
MixedShapesSmallTrain,UltraFastWWSearch,8.639789058,9.469759066,8.977645421,8.797540671,8.504676603,8.877882163799999,0.3354687609754108
PhalangesOutlinesCorrect,UltraFastWWSearch,7.386056513,7.029346365,7.305820967,7.191298574,6.914676401,7.165439764,0.1734652631647701
FreezerSmallTrain,UltraFastWWSearch,0.119116877,0.140229199,0.15311622,0.117449736,0.137677758,0.133517958,0.0135056688648179
MixedShapesRegularTrain,UltraFastWWSearch,102.283823655,117.972978766,102.239971115,104.396816787,104.222827404,106.2232835454,5.94607880062895
FreezerRegularTrain,UltraFastWWSearch,1.247479691,1.314516721,1.280917141,1.276462814,1.913730076,1.4066212886,0.2544450364820674
Yoga,UltraFastWWSearch,3.45758978,4.21408676,4.175013036,3.813987214,3.741700093,3.8804753766,0.2830407994812106
MelbournePedestrian,UltraFastWWSearch,1.977381976,1.792342254,2.004507973,1.730815577,1.971769567,1.8953634694,0.1115050039749073
NonInvasiveFetalECGThorax1,UltraFastWWSearch,168.441266401,175.318976601,158.970089898,170.22939757,171.435247264,168.8789955468,5.444435368452986
NonInvasiveFetalECGThorax2,UltraFastWWSearch,148.385521072,165.194367578,140.841155109,152.899122333,145.143227783,150.492678775,8.344330684178038
ChlorineConcentration,UltraFastWWSearch,1.031789049,1.111664605,1.088617399,1.063298877,1.030889549,1.0652518958,0.0316367937410537
FordB,UltraFastWWSearch,3772.619668076,3971.535549632,3707.756629407,3769.669109409,3705.736476092,3785.4634865232,97.39814220555704
UWaveGestureLibraryAll,UltraFastWWSearch,246.806151815,264.383850641,248.23145042,248.682496353,248.646031779,251.3499962016,6.55255965543246
UWaveGestureLibraryX,UltraFastWWSearch,47.988537501,52.350754926,48.771880631,49.075662044,48.779931483,49.393353317000006,1.522049548773749
UWaveGestureLibraryY,UltraFastWWSearch,38.979766292,41.959862445,37.309241685,37.39287437,38.46974067,38.8222970924,1.6926898656759246
UWaveGestureLibraryZ,UltraFastWWSearch,40.959743879,42.724878215,40.368211303,39.36151456,40.168370533,40.716543698,1.1269859893781828
FordA,UltraFastWWSearch,3104.175742307,3255.319095759,3047.101438266,3105.913005225,3034.514126191,3109.4046815496,78.51221470421774
ECG5000,UltraFastWWSearch,3.893840434,3.356913,3.494334698,3.443237899,3.651118288,3.5678888637999995,0.1890134686242067
TwoPatterns,UltraFastWWSearch,23.369840346,24.382438157,23.941220082,23.415449908,23.492897187,23.720369136,0.3885100216781625
Wafer,UltraFastWWSearch,6.929146873,7.190489034,7.752997318,7.452329349,7.179613929,7.300915300600001,0.2801514274019548
StarLightCurves,UltraFastWWSearch,203.712429429,236.75563859,211.934829083,207.052661797,205.071639815,212.9054397428,12.246705187316076
ElectricDevices,UltraFastWWSearch,772.630597864,813.585697469,797.731869381,781.182745462,789.297734107,790.8857288565999,14.086004662227
Crop,UltraFastWWSearch,130.983920588,126.579816948,125.106076939,116.671495142,122.617416646,124.3917452526,4.722397842822651
BeetleFly,UltraFastWWSearch_V1,0.442282238,0.63610178,0.596129468,0.748561026,0.885819184,0.6617787392000001,0.1489114725535346
BirdChicken,UltraFastWWSearch_V1,0.424905175,0.574110398,0.699792821,0.836808798,0.664494094,0.6400222571999999,0.1367596914085491
Coffee,UltraFastWWSearch_V1,0.145189717,0.380778845,0.303014809,0.446725066,0.680170506,0.3911757886,0.1760643468088991
Beef,UltraFastWWSearch_V1,0.861673571,0.872084155,0.607182415,0.829725959,1.030006773,0.8401345746000001,0.1355811223732247
OliveOil,UltraFastWWSearch_V1,0.270792719,0.450493891,0.504861648,0.426220525,0.392757212,0.4090251989999999,0.0781956808747763
Rock,UltraFastWWSearch_V1,18.613120744,34.927354293,23.819987756,20.339028477,24.08972588,24.35784343,5.678528823476138
PickupGestureWiimoteZ,UltraFastWWSearch_V1,1.091032411,1.607689344,1.553763605,1.78666905,1.739421367,1.5557151554000002,0.2472742814706129
ShakeGestureWiimoteZ,UltraFastWWSearch_V1,1.393659284,1.969033396,1.862621679,1.773404382,1.800648541,1.7598734564,0.1950710594215767
Wine,UltraFastWWSearch_V1,0.093301053,0.238656763,0.244953219,0.376117118,0.37966924,0.2665394786,0.1058872669474599
FaceFour,UltraFastWWSearch_V1,0.422362191,0.507878266,0.430076669,0.456135033,0.537215538,0.4707335394,0.0447335929652572
Car,UltraFastWWSearch_V1,1.999043422,2.152921712,2.382841834,2.194479734,2.078832732,2.1616238868,0.1291351211348509
Meat,UltraFastWWSearch_V1,0.78406509,0.847260208,0.831610471,0.771164347,0.804495688,0.8077191608,0.0284269216448129
Lightning2,UltraFastWWSearch_V1,10.716093346,11.02587022,10.158177377,11.40374835,9.196222812,10.500022421,0.7689830377357264
Herring,UltraFastWWSearch_V1,1.268719821,1.911910983,1.382220197,1.570219332,1.372218523,1.5010577712,0.2272824353795459
Lightning7,UltraFastWWSearch_V1,3.797872071,4.225538687,4.062429934,3.881128222,4.115406009,4.0164749846,0.1560210348671586
DodgerLoopDay,UltraFastWWSearch_V1,2.485639437,2.856613773,3.036177485,2.853529577,2.65364055,2.7771201644000003,0.1894605801303183
DodgerLoopGame,UltraFastWWSearch_V1,0.20839391,0.26398199,0.366336612,0.248434043,0.372626757,0.2919546623999999,0.0658780317393587
DodgerLoopWeekend,UltraFastWWSearch_V1,0.211773238,0.602918158,0.287731336,0.352304151,0.26385356,0.3437160886,0.1372448173298734
HouseTwenty,UltraFastWWSearch_V1,52.268564602,61.74197341,57.930735617,55.594275506,47.785955411,55.06430090920001,4.772401611889737
ToeSegmentation2,UltraFastWWSearch_V1,1.327716588,1.583371922,1.461921507,1.641514441,1.580540411,1.5190129738000002,0.1120607442501439
BME,UltraFastWWSearch_V1,0.107333004,0.393055736,0.288756355,0.445891263,0.4488413,0.3367755316,0.1285162678310912
UMD,UltraFastWWSearch_V1,0.180160023,0.408003901,0.386329768,0.361852157,0.581468589,0.3835628876,0.1277620965392041
ECG200,UltraFastWWSearch_V1,0.562538519,1.106971039,0.913523144,1.11804579,1.360434314,1.0123025611999998,0.265851287509417
GunPoint,UltraFastWWSearch_V1,0.268037346,0.770198572,0.576070136,0.605091238,0.751446957,0.5941688498,0.180295028150129
ShapeletSim,UltraFastWWSearch_V1,0.696847714,0.708551829,0.750930596,0.735960794,0.741222611,0.7267027088,0.0205148988379958
Trace,UltraFastWWSearch_V1,0.644612989,0.823348939,0.714293878,0.740184153,0.722480247,0.7289840411999999,0.0572830710145862
ACSF1,UltraFastWWSearch_V1,18.136770651,20.408940238,20.374366887,18.55098714,18.780226082,19.2502581996,0.9545605412393514
Fungi,UltraFastWWSearch_V1,0.098159949,0.308119456,0.186595656,0.333996676,0.434410464,0.2722564401999999,0.1175068493759851
Plane,UltraFastWWSearch_V1,0.233087192,0.569200995,0.804726805,0.470995821,0.444476442,0.504497451,0.1858561933506114
ArrowHead,UltraFastWWSearch_V1,0.219155843,0.26745685,0.231373315,0.23219285,0.218361828,0.2337081372,0.0178549801355607
Ham,UltraFastWWSearch_V1,5.47440063,6.692715835,6.154768376,5.836432831,5.760554548,5.983774444,0.4154118861887402
Worms,UltraFastWWSearch_V1,147.051099939,160.351138012,146.57746772,145.323349352,139.379179962,147.736446997,6.87910336449379
WormsTwoClass,UltraFastWWSearch_V1,147.116019556,159.876422956,147.724160657,145.362104805,138.940092402,147.80376007520002,6.793449745188367
InsectEPGSmallTrain,UltraFastWWSearch_V1,1.442209848,1.327830315,1.147523405,1.163201151,1.282659387,1.2726848212,0.1091158158165323
ToeSegmentation1,UltraFastWWSearch_V1,0.973689073,1.014113645,1.015514095,1.179851428,0.922849252,1.0212034985999998,0.0862356994575356
SmoothSubspace,UltraFastWWSearch_V1,0.187016468,0.632554097,0.791489165,0.594018706,0.616802871,0.5643762614,0.2011248994230347
GesturePebbleZ1,UltraFastWWSearch_V1,10.403787586,12.139138423,11.215674353,10.504296006,12.004722325,11.2535237386,0.7257325934194983
GesturePebbleZ2,UltraFastWWSearch_V1,13.829017709,13.743374275,12.041344128,13.866900605,13.252716243,13.346670592,0.688966823167083
InsectEPGRegularTrain,UltraFastWWSearch_V1,9.764493148,10.469539216,9.07111186,8.708529068,9.605431178,9.523820894000002,0.6047499893136207
PigAirwayPressure,UltraFastWWSearch_V1,55.153746155,66.042070148,69.262346081,65.376816314,63.021455133,63.7712867662,4.747845160878741
PigArtPressure,UltraFastWWSearch_V1,54.236628084,62.22086853,57.729016725,54.43076399,55.775247007,56.8785048672,2.947960181938837
PigCVP,UltraFastWWSearch_V1,160.548531718,176.140506779,174.950181779,169.662835283,163.822583603,169.02492783239998,6.083760359545958
DiatomSizeReduction,UltraFastWWSearch_V1,0.036609046,0.039663538,0.036871538,0.044750778,0.036817921,0.0389425642,0.0031146016183428
GestureMidAirD1,UltraFastWWSearch_V1,11.426886532,12.652590001,11.218488158,12.39344913,12.184464245,11.9751756132,0.5569275609045756
GestureMidAirD2,UltraFastWWSearch_V1,9.638874045,10.500315848,9.799643284,9.698803611,10.154396979,9.9584067534,0.3245854025794286
GestureMidAirD3,UltraFastWWSearch_V1,16.547382945,17.830389658,16.43584358,18.687273913,16.759326783,17.252043375799996,0.8717647833292655
Fish,UltraFastWWSearch_V1,8.560755794,9.336898582,9.168914545,9.121906895,8.691013,8.975897763199999,0.2974551793781586
PowerCons,UltraFastWWSearch_V1,5.907519071,6.270458563,5.929635953,5.91719984,5.841834352,5.973329555800001,0.1516359662963276
Chinatown,UltraFastWWSearch_V1,0.029192144,0.040462034,0.054855541,0.046098915,0.066022628,0.0473262524,0.0125196995666641
OSULeaf,UltraFastWWSearch_V1,19.444684226,21.402343049,20.428107418,19.559769288,20.403456334,20.247672063,0.708250017516107
GunPointAgeSpan,UltraFastWWSearch_V1,1.049839898,1.127942274,1.099188366,1.084849246,0.976941469,1.0677522506,0.0519053483766594
GunPointMaleVersusFemale,UltraFastWWSearch_V1,1.121866509,1.141247108,1.038726441,1.171896876,1.071313103,1.1090100073999998,0.0480002392453307
GunPointOldVersusYoung,UltraFastWWSearch_V1,0.938756196,1.478362014,1.334356166,1.558366287,1.345224918,1.3310131162,0.2132978221608676
Earthquakes,UltraFastWWSearch_V1,107.421605152,113.580513167,105.739397746,103.162685626,103.514270489,106.683694436,3.780081170232191
Haptics,UltraFastWWSearch_V1,59.064731621,59.755002066,60.42631575,57.597681109,57.317896291,58.8323253674,1.205320884156492
Computers,UltraFastWWSearch_V1,129.844597194,140.493051056,137.099513723,142.130073438,134.968549672,136.9071570166,4.331568833426811
DistalPhalanxOutlineAgeGroup,UltraFastWWSearch_V1,0.999060468,1.595294745,1.447393951,1.67247821,1.417402308,1.4263259364,0.233332669357821
DistalPhalanxTW,UltraFastWWSearch_V1,1.036532823,2.075195126,1.60953875,1.86023567,1.615507455,1.6394019648,0.3474470221580527
MiddlePhalanxTW,UltraFastWWSearch_V1,0.978531257,1.70929376,1.212772448,1.691853124,1.436311708,1.4057524594,0.2809569432171214
MiddlePhalanxOutlineAgeGroup,UltraFastWWSearch_V1,0.882250125,1.056164013,1.017293687,0.950846482,0.956338417,0.9725785448,0.059801709280334
SyntheticControl,UltraFastWWSearch_V1,1.29004962,2.1840192,1.720769762,2.205254864,1.717324187,1.8234835266,0.341205797543748
ProximalPhalanxOutlineAgeGroup,UltraFastWWSearch_V1,0.811279319,1.009418892,0.874441525,1.004976871,0.977857705,0.9355948624,0.0790494570941256
ProximalPhalanxTW,UltraFastWWSearch_V1,0.777387574,0.906134628,0.82426461,0.862459304,0.804729717,0.8349951666000001,0.0450885325132936
SonyAIBORobotSurface1,UltraFastWWSearch_V1,0.013442825,0.038667543,0.056985031,0.151234563,0.324097393,0.1168854709999999,0.1135985287972046
InlineSkate,UltraFastWWSearch_V1,102.450572359,139.727022167,94.62632913,106.741066164,93.591668698,107.4273317036,16.874835321805076
EOGHorizontalSignal,UltraFastWWSearch_V1,630.024559334,701.140427904,584.611271719,583.635979779,589.05080077,617.6926079012,45.14465090740002
EOGVerticalSignal,UltraFastWWSearch_V1,604.156745072,648.892331483,590.679827896,602.947110305,585.970693664,606.529341684,22.30224023174532
LargeKitchenAppliances,UltraFastWWSearch_V1,228.687145136,244.315357121,230.560317222,211.350380571,243.969680345,231.776576079,12.11731120134003
RefrigerationDevices,UltraFastWWSearch_V1,183.618812421,202.646283681,180.552285763,185.225737171,182.782023017,186.9650284106,7.9842953941833406
ScreenType,UltraFastWWSearch_V1,288.838132735,300.798442329,289.915345331,288.786439579,309.738192906,295.615310576,8.383005218325946
SmallKitchenAppliances,UltraFastWWSearch_V1,175.727272644,173.106527208,180.934678112,175.862566511,179.444481176,177.01510513019997,2.8117168949498548
CricketX,UltraFastWWSearch_V1,47.735496549,52.713845593,49.205969232,47.576477131,47.554610519,48.9572798048,1.9768907114825007
CricketY,UltraFastWWSearch_V1,47.347609672,53.032224744,49.223155891,48.926435452,49.397949656,49.585475083,1.8702352280526369
CricketZ,UltraFastWWSearch_V1,46.432385058,50.223703347,46.48941473,46.874374808,44.49847041,46.9036696706,1.8548413207862635
Adiac,UltraFastWWSearch_V1,4.138725587,4.481593783,4.214458391,4.267232599,4.082939951,4.2369900622,0.1375795125121705
DistalPhalanxOutlineCorrect,UltraFastWWSearch_V1,2.764309542,3.018725842,2.81721282,2.781253098,2.748525005,2.8260052614,0.0990260948090421
ECGFiveDays,UltraFastWWSearch_V1,0.119691954,0.161083472,0.21044046,0.174638063,0.182810299,0.1697328495999999,0.0297694249561686
MiddlePhalanxOutlineCorrect,UltraFastWWSearch_V1,2.320907734,2.568739323,2.337386722,2.390337686,2.245455303,2.3725653536,0.1085016984351946
ProximalPhalanxOutlineCorrect,UltraFastWWSearch_V1,1.924663618,2.239878043,2.114946423,2.091150455,1.981406967,2.0704091012,0.1098149578069778
SemgHandGenderCh2,UltraFastWWSearch_V1,543.996369444,553.10529197,528.699517537,535.139524597,526.325469034,537.4532345164,9.93586932673166
SemgHandMovementCh2,UltraFastWWSearch_V1,1252.064224742,1314.387880199,1247.456241552,1270.031628382,1251.912659008,1267.1705267766,24.848824111147675
SemgHandSubjectCh2,UltraFastWWSearch_V1,1236.245072282,1341.498030577,1275.743269886,1281.965072312,1242.306376319,1275.5515642752002,37.52425639270769
FiftyWords,UltraFastWWSearch_V1,37.496743587,39.809209034,38.006590356,37.870209435,37.304641917,38.0974788658,0.8921216942428013
WordSynonyms,UltraFastWWSearch_V1,16.627068292,16.721695917,16.347358688,16.596017294,15.913202459,16.441068530000003,0.2914724291126947
CBF,UltraFastWWSearch_V1,0.120766928,0.301864732,0.100564147,0.224653057,0.141120071,0.177793787,0.0750344347154159
SonyAIBORobotSurface2,UltraFastWWSearch_V1,0.021451336,0.103871249,0.086049473,0.141591649,0.290429393,0.12867862,0.0897333819132526
Strawberry,UltraFastWWSearch_V1,14.402180856,16.169582715,15.345133668,15.006671017,14.536458889,15.092005429,0.6351407047535781
AllGestureWiimoteX,UltraFastWWSearch_V1,53.611757548,61.630332174,55.360634326,49.565568908,53.600335077,54.75372560660001,3.9295655425594886
AllGestureWiimoteY,UltraFastWWSearch_V1,34.399846192,45.382829274,40.471089465,37.450023197,41.374091845,39.8155759946,3.708879830240312
AllGestureWiimoteZ,UltraFastWWSearch_V1,34.104237836,38.391571056,33.523909745,32.870332031,30.159206203,33.809851374199994,2.659717579332324
EthanolLevel,UltraFastWWSearch_V1,1378.805473705,1523.853186352,1421.970467607,1415.291090092,1368.67521695,1421.7190869412,55.00543053702447
Symbols,UltraFastWWSearch_V1,0.359973729,0.543613478,0.504420341,0.389398417,0.438554859,0.4471921648,0.0686933907592894
PLAID,UltraFastWWSearch_V1,722.944057287,853.649362583,808.580059217,729.161412297,714.0860444,765.6841871568,55.4994199037527
ItalyPowerDemand,UltraFastWWSearch_V1,0.012512324,0.131680779,0.17532984,0.201570186,0.34404142,0.1730269098,0.1072757377875889
SwedishLeaf,UltraFastWWSearch_V1,7.959495336,8.609883565,8.441395168,8.354334399,8.109485992,8.294918892000002,0.2328443984565606
MedicalImages,UltraFastWWSearch_V1,4.048517586,4.324823574,4.235063191,3.929874303,4.038244159,4.1153045626,0.1435433958327374
TwoLeadECG,UltraFastWWSearch_V1,0.013732574,0.078364574,0.058219023,0.092163586,0.181462435,0.0847884384,0.055129647477373
ShapesAll,UltraFastWWSearch_V1,190.445143512,200.807968826,197.004005138,188.200140499,181.660109522,191.6234734994,6.718353477680354
MoteStrain,UltraFastWWSearch_V1,0.038123192,0.119889687,0.056819382,0.091893311,0.047062396,0.0707575936,0.0305987628886479
HandOutlines,UltraFastWWSearch_V1,6197.105288625,6950.485821002,6189.185471272,6214.528250832,6194.019699923,6349.0649063308,300.83198083807423
